timestamp,index_close
2024-01-01 11:54:00,75131.2
2024-01-01 11:55:00,75111.6
2024-01-01 11:56:00,75092.67
2024-01-01 11:57:00,75105.6
2024-01-01 11:58:00,75119.36
2024-01-01 11:59:00,75133.28
2024-01-01 12:00:00,75116.79
2024-01-01 12:01:00,75097.52
2024-01-01 12:02:00,75112.53
2024-01-01 12:03:00,75092.55
2024-01-01 12:04:00,75073.75
2024-01-01 12:05:00,75058.67
2024-01-01 12:06:00,75046.07
2024-01-01 12:07:00,75063.04
2024-01-01 12:08:00,75051.5
2024-01-01 12:09:00,75039.81
2024-01-01 12:10:00,75051.04
2024-01-01 12:11:00,75070.39
2024-01-01 12:12:00,75057.09
2024-01-01 12:13:00,75069.95
2024-01-01 12:14:00,75057.49
2024-01-01 12:15:00,75047.21
2024-01-01 12:16:00,75032.04
2024-01-01 12:17:00,75017.68
2024-01-01 12:18:00,75028.02
2024-01-01 12:19:00,75015.32
2024-01-01 12:20:00,74996.34
2024-01-01 12:21:00,74980.65
2024-01-01 12:22:00,74998.52
2024-01-01 12:23:00,74984.42
2024-01-01 12:24:00,74964.54
2024-01-01 12:25:00,74949.44
2024-01-01 12:26:00,74936.02
2024-01-01 12:27:00,74953.1
2024-01-01 12:28:00,74970.02
2024-01-01 12:29:00,74980.03
2024-01-01 12:30:00,74967.77
2024-01-01 12:31:00,74977.95
2024-01-01 12:32:00,74995.95
2024-01-01 12:33:00,75014.09
2024-01-01 12:34:00,74999.46
2024-01-01 12:35:00,75017.23
2024-01-01 12:36:00,75032.38
2024-01-01 12:37:00,75018.34
2024-01-01 12:38:00,75003.42
2024-01-01 12:39:00,75015.44
2024-01-01 12:40:00,74995.87
2024-01-01 12:41:00,74984.09
2024-01-01 12:42:00,74997.81
2024-01-01 12:43:00,74983.25
2024-01-01 12:44:00,75002.12
2024-01-01 12:45:00,75015.75
2024-01-01 12:46:00,75034.69
2024-01-01 12:47:00,75018.77
2024-01-01 12:48:00,75004.83
2024-01-01 12:49:00,74993.44
2024-01-01 12:50:00,74975.59
2024-01-01 12:51:00,74985.65
2024-01-01 12:52:00,74974.51
2024-01-01 12:53:00,74987.57
2024-01-01 12:54:00,74971.83
2024-01-01 12:55:00,74989.8
2024-01-01 12:56:00,74973.7
2024-01-01 12:57:00,74955.51
2024-01-01 12:58:00,74945.41
2024-01-01 12:59:00,74933.81
2024-01-01 13:00:00,74952.1
2024-01-01 13:01:00,74969.33
2024-01-01 13:02:00,74950.4
2024-01-01 13:03:00,74964.28
2024-01-01 13:04:00,74951.14
2024-01-01 13:05:00,74939.69
2024-01-01 13:06:00,74928.45
2024-01-01 13:07:00,74916.91
2024-01-01 13:08:00,74928.73
2024-01-01 13:09:00,74915.3
2024-01-01 13:10:00,74897.46
2024-01-01 13:11:00,74879.94
2024-01-01 13:12:00,74894.84
2024-01-01 13:13:00,74912.18
2024-01-01 13:14:00,74895.69
2024-01-01 13:15:00,74906.7
2024-01-01 13:16:00,74893.52
2024-01-01 13:17:00,74907.53
2024-01-01 13:18:00,74920.3
2024-01-01 13:19:00,74908.31
2024-01-01 13:20:00,74898.05
2024-01-01 13:21:00,74908.3
2024-01-01 13:22:00,74894.75
2024-01-01 13:23:00,74879.75
2024-01-01 13:24:00,74864.2
2024-01-01 13:25:00,74883.61
2024-01-01 13:26:00,74871.94
2024-01-01 13:27:00,74883.88
2024-01-01 13:28:00,74898.49
2024-01-01 13:29:00,74884.82
2024-01-01 13:30:00,74872.05
2024-01-01 13:31:00,74861.11
2024-01-01 13:32:00,74879.87
2024-01-01 13:33:00,74864.8
2024-01-01 13:34:00,74845.58
2024-01-01 13:35:00,74828.01
2024-01-01 13:36:00,74815.16
2024-01-01 13:37:00,74797.74
2024-01-01 13:38:00,74786.48
2024-01-01 13:39:00,74776.44
2024-01-01 13:40:00,74791.11
2024-01-01 13:41:00,74778.99
2024-01-01 13:42:00,74791.41
2024-01-01 13:43:00,74775.47
2024-01-01 13:44:00,74761.85
2024-01-01 13:45:00,74774.09
2024-01-01 13:46:00,74760.87
2024-01-01 13:47:00,74775.42
2024-01-01 13:48:00,74764.94
2024-01-01 13:49:00,74750.18
2024-01-01 13:50:00,74760.72
2024-01-01 13:51:00,74743.49
2024-01-01 13:52:00,74756.35
2024-01-01 13:53:00,74745.18
2024-01-01 13:54:00,74725.85
2024-01-01 13:55:00,74706.35
2024-01-01 13:56:00,74720.07
2024-01-01 13:57:00,74708.33
2024-01-01 13:58:00,74721.48
2024-01-01 13:59:00,74704.72
2024-01-01 14:00:00,74716.61
2024-01-01 14:01:00,74702.1
2024-01-01 14:02:00,74717.0
2024-01-01 14:03:00,74704.61
2024-01-01 14:04:00,74715.61
2024-01-01 14:05:00,74734.91
2024-01-01 14:06:00,74719.42
2024-01-01 14:07:00,74730.59
2024-01-01 14:08:00,74748.79
2024-01-01 14:09:00,74767.17
2024-01-01 14:10:00,74755.59
2024-01-01 14:11:00,74743.79
2024-01-01 14:12:00,74728.97
2024-01-01 14:13:00,74709.6
2024-01-01 14:14:00,74727.69
2024-01-01 14:15:00,74744.0
2024-01-01 14:16:00,74760.04
2024-01-01 14:17:00,74743.88
2024-01-01 14:18:00,74732.48
2024-01-01 14:19:00,74751.97
2024-01-01 14:20:00,74733.86
2024-01-01 14:21:00,74716.45
2024-01-01 14:22:00,74703.97
2024-01-01 14:23:00,74691.85
2024-01-01 14:24:00,74672.25
2024-01-01 14:25:00,74685.81
2024-01-01 14:26:00,74700.71
2024-01-01 14:27:00,74688.61
2024-01-01 14:28:00,74671.09
2024-01-01 14:29:00,74681.12
2024-01-01 14:30:00,74661.97
2024-01-01 14:31:00,74645.34
2024-01-01 14:32:00,74659.7
2024-01-01 14:33:00,74640.25
2024-01-01 14:34:00,74650.66
2024-01-01 14:35:00,74633.36
2024-01-01 14:36:00,74622.46
2024-01-01 14:37:00,74636.67
2024-01-01 14:38:00,74617.98
2024-01-01 14:39:00,74634.38
2024-01-01 14:40:00,74653.74
2024-01-01 14:41:00,74665.54
2024-01-01 14:42:00,74681.7
2024-01-01 14:43:00,74663.96
2024-01-01 14:44:00,74674.75
2024-01-01 14:45:00,74692.9
2024-01-01 14:46:00,74706.93
2024-01-01 14:47:00,74720.77
2024-01-01 14:48:00,74707.82
2024-01-01 14:49:00,74692.01
2024-01-01 14:50:00,74678.19
2024-01-01 14:51:00,74668.19
2024-01-01 14:52:00,74648.6
2024-01-01 14:53:00,74637.04
2024-01-01 14:54:00,74618.32
2024-01-01 14:55:00,74631.7
2024-01-01 14:56:00,74616.06
2024-01-01 14:57:00,74603.18
2024-01-01 14:58:00,74622.35
2024-01-01 14:59:00,74608.49
2024-01-01 15:00:00,74624.38
2024-01-01 15:01:00,74607.28
2024-01-01 15:02:00,74590.22
2024-01-01 15:03:00,74570.47
2024-01-01 15:04:00,74588.87
2024-01-01 15:05:00,74570.93
2024-01-01 15:06:00,74558.66
2024-01-01 15:07:00,74543.0
2024-01-01 15:08:00,74523.41
2024-01-01 15:09:00,74510.81
2024-01-01 15:10:00,74521.77
2024-01-01 15:11:00,74502.46
2024-01-01 15:12:00,74512.68
2024-01-01 15:13:00,74496.71
2024-01-01 15:14:00,74484.06
2024-01-01 15:15:00,74503.85
2024-01-01 15:16:00,74486.87
2024-01-01 15:17:00,74474.04
2024-01-01 15:18:00,74489.01
2024-01-01 15:19:00,74469.36
2024-01-01 15:20:00,74482.7
2024-01-01 15:21:00,74468.55
2024-01-01 15:22:00,74483.34
2024-01-01 15:23:00,74469.25
2024-01-01 15:24:00,74458.68
2024-01-01 15:25:00,74475.94
2024-01-01 15:26:00,74486.59
2024-01-01 15:27:00,74504.59
2024-01-01 15:28:00,74486.58
2024-01-01 15:29:00,74505.23
2024-01-01 15:30:00,74523.89
2024-01-02 09:15:00,74481.27
2024-01-02 09:16:00,74495.78
2024-01-02 09:17:00,74478.25
2024-01-02 09:18:00,74494.34
2024-01-02 09:19:00,74474.92
2024-01-02 09:20:00,74493.64
2024-01-02 09:21:00,74503.78
2024-01-02 09:22:00,74493.47
2024-01-02 09:23:00,74475.5
2024-01-02 09:24:00,74487.86
2024-01-02 09:25:00,74500.59
2024-01-02 09:26:00,74510.75
2024-01-02 09:27:00,74495.09
2024-01-02 09:28:00,74514.56
2024-01-02 09:29:00,74532.36
2024-01-02 09:30:00,74543.68
2024-01-02 09:31:00,74559.95
2024-01-02 09:32:00,74542.94
2024-01-02 09:33:00,74557.99
2024-01-02 09:34:00,74547.42
2024-01-02 09:35:00,74528.42
2024-01-02 09:36:00,74547.54
2024-01-02 09:37:00,74562.44
2024-01-02 09:38:00,74548.05
2024-01-02 09:39:00,74530.54
2024-01-02 09:40:00,74516.69
2024-01-02 09:41:00,74500.61
2024-01-02 09:42:00,74486.04
2024-01-02 09:43:00,74475.38
2024-01-02 09:44:00,74456.57
2024-01-02 09:45:00,74471.59
2024-01-02 09:46:00,74490.3
2024-01-02 09:47:00,74472.13
2024-01-02 09:48:00,74482.31
2024-01-02 09:49:00,74463.38
2024-01-02 09:50:00,74447.11
2024-01-02 09:51:00,74434.12
2024-01-02 09:52:00,74449.93
2024-01-02 09:53:00,74434.45
2024-01-02 09:54:00,74422.99
2024-01-02 09:55:00,74408.67
2024-01-02 09:56:00,74398.63
2024-01-02 09:57:00,74417.15
2024-01-02 09:58:00,74431.91
2024-01-02 09:59:00,74418.07
2024-01-02 10:00:00,74407.8
2024-01-02 10:01:00,74396.72
2024-01-02 10:02:00,74408.34
2024-01-02 10:03:00,74423.9
2024-01-02 10:04:00,74436.46
2024-01-02 10:05:00,74425.21
2024-01-02 10:06:00,74413.13
2024-01-02 10:07:00,74400.15
2024-01-02 10:08:00,74384.02
2024-01-02 10:09:00,74402.91
2024-01-02 10:10:00,74416.97
2024-01-02 10:11:00,74397.9
2024-01-02 10:12:00,74381.27
2024-01-02 10:13:00,74397.54
2024-01-02 10:14:00,74377.81
2024-01-02 10:15:00,74367.04
2024-01-02 10:16:00,74377.59
2024-01-02 10:17:00,74394.38
2024-01-02 10:18:00,74381.52
2024-01-02 10:19:00,74362.61
2024-01-02 10:20:00,74347.7
2024-01-02 10:21:00,74358.88
2024-01-02 10:22:00,74342.48
2024-01-02 10:23:00,74327.99
2024-01-02 10:24:00,74311.73
2024-01-02 10:25:00,74327.65
2024-01-02 10:26:00,74345.65
2024-01-02 10:27:00,74332.06
2024-01-02 10:28:00,74344.39
2024-01-02 10:29:00,74362.65
2024-01-02 10:30:00,74347.09
2024-01-02 10:31:00,74336.51
2024-01-02 10:32:00,74322.7
2024-01-02 10:33:00,74341.47
2024-01-02 10:34:00,74325.64
2024-01-02 10:35:00,74338.01
2024-01-02 10:36:00,74355.66
2024-01-02 10:37:00,74337.02
2024-01-02 10:38:00,74317.2
2024-01-02 10:39:00,74328.06
2024-01-02 10:40:00,74310.5
2024-01-02 10:41:00,74290.68
2024-01-02 10:42:00,74278.32
2024-01-02 10:43:00,74296.1
2024-01-02 10:44:00,74279.95
2024-01-02 10:45:00,74262.23
2024-01-02 10:46:00,74272.38
2024-01-02 10:47:00,74282.54
2024-01-02 10:48:00,74298.6
2024-01-02 10:49:00,74313.7
2024-01-02 10:50:00,74295.47
2024-01-02 10:51:00,74306.27
2024-01-02 10:52:00,74288.66
2024-01-02 10:53:00,74269.7
2024-01-02 10:54:00,74283.52
2024-01-02 10:55:00,74302.58
2024-01-02 10:56:00,74315.28
2024-01-02 10:57:00,74334.94
2024-01-02 10:58:00,74323.73
2024-01-02 10:59:00,74341.65
2024-01-02 11:00:00,74359.96
2024-01-02 11:01:00,74377.76
2024-01-02 11:02:00,74388.95
2024-01-02 11:03:00,74372.94
2024-01-02 11:04:00,74353.75
2024-01-02 11:05:00,74338.61
2024-01-02 11:06:00,74356.15
2024-01-02 11:07:00,74339.7
2024-01-02 11:08:00,74350.83
2024-01-02 11:09:00,74369.33
2024-01-02 11:10:00,74359.0
2024-01-02 11:11:00,74376.99
2024-01-02 11:12:00,74389.41
2024-01-02 11:13:00,74406.66
2024-01-02 11:14:00,74391.73
2024-01-02 11:15:00,74375.48
2024-01-02 11:16:00,74361.15
2024-01-02 11:17:00,74347.09
2024-01-02 11:18:00,74335.93
2024-01-02 11:19:00,74325.91
2024-01-02 11:20:00,74315.45
2024-01-02 11:21:00,74305.01
2024-01-02 11:22:00,74315.29
2024-01-02 11:23:00,74326.12
2024-01-02 11:24:00,74338.89
2024-01-02 11:25:00,74324.78
2024-01-02 11:26:00,74310.71
2024-01-02 11:27:00,74323.59
2024-01-02 11:28:00,74308.2
2024-01-02 11:29:00,74326.64
2024-01-02 11:30:00,74338.06
2024-01-02 11:31:00,74350.62
2024-01-02 11:32:00,74337.13
2024-01-02 11:33:00,74320.04
2024-01-02 11:34:00,74300.1
2024-01-02 11:35:00,74285.7
2024-01-02 11:36:00,74296.91
2024-01-02 11:37:00,74284.25
2024-01-02 11:38:00,74302.21
2024-01-02 11:39:00,74318.09
2024-01-02 11:40:00,74304.97
2024-01-02 11:41:00,74294.66
2024-01-02 11:42:00,74309.05
2024-01-02 11:43:00,74291.32
2024-01-02 11:44:00,74280.01
2024-01-02 11:45:00,74264.67
2024-01-02 11:46:00,74275.57
2024-01-02 11:47:00,74261.91
2024-01-02 11:48:00,74277.23
2024-01-02 11:49:00,74258.89
2024-01-02 11:50:00,74245.87
2024-01-02 11:51:00,74234.28
2024-01-02 11:52:00,74214.94
2024-01-02 11:53:00,74203.4
2024-01-02 11:54:00,74186.03
2024-01-02 11:55:00,74172.48
2024-01-02 11:56:00,74160.86
2024-01-02 11:57:00,74150.46
2024-01-02 11:58:00,74130.5
2024-01-02 11:59:00,74115.83
2024-01-02 12:00:00,74132.21
2024-01-02 12:01:00,74120.92
2024-01-02 12:02:00,74101.03
2024-01-02 12:03:00,74087.19
2024-01-02 12:04:00,74098.63
2024-01-02 12:05:00,74083.16
2024-01-02 12:06:00,74071.84
2024-01-02 12:07:00,74060.87
2024-01-02 12:08:00,74072.47
2024-01-02 12:09:00,74090.27
2024-01-02 12:10:00,74070.38
2024-01-02 12:11:00,74059.95
2024-01-02 12:12:00,74041.8
2024-01-02 12:13:00,74060.65
2024-01-02 12:14:00,74075.18
2024-01-02 12:15:00,74091.45
2024-01-02 12:16:00,74076.06
2024-01-02 12:17:00,74093.57
2024-01-02 12:18:00,74081.26
2024-01-02 12:19:00,74067.9
2024-01-02 12:20:00,74050.33
2024-01-02 12:21:00,74030.42
2024-01-02 12:22:00,74011.81
2024-01-02 12:23:00,73992.65
2024-01-02 12:24:00,73973.9
2024-01-02 12:25:00,73986.26
2024-01-02 12:26:00,73970.29
2024-01-02 12:27:00,73985.15
2024-01-02 12:28:00,73998.76
2024-01-02 12:29:00,73987.22
2024-01-02 12:30:00,73968.31
2024-01-02 12:31:00,73957.79
2024-01-02 12:32:00,73974.6
2024-01-02 12:33:00,73991.6
2024-01-02 12:34:00,73977.79
2024-01-02 12:35:00,73990.38
2024-01-02 12:36:00,73979.47
2024-01-02 12:37:00,73967.81
2024-01-02 12:38:00,73952.41
2024-01-02 12:39:00,73972.07
2024-01-02 12:40:00,73985.8
2024-01-02 12:41:00,73996.95
2024-01-02 12:42:00,74011.09
2024-01-02 12:43:00,73997.81
2024-01-02 12:44:00,74011.15
2024-01-02 12:45:00,74023.24
2024-01-02 12:46:00,74036.07
2024-01-02 12:47:00,74025.99
2024-01-02 12:48:00,74012.31
2024-01-02 12:49:00,73996.03
2024-01-02 12:50:00,73985.44
2024-01-02 12:51:00,73966.63
2024-01-02 12:52:00,73977.04
2024-01-02 12:53:00,73988.67
2024-01-02 12:54:00,73975.5
2024-01-02 12:55:00,73964.32
2024-01-02 12:56:00,73981.16
2024-01-02 12:57:00,73967.47
2024-01-02 12:58:00,73986.58
2024-01-02 12:59:00,73970.27
2024-01-02 13:00:00,73957.82
2024-01-02 13:01:00,73976.21
2024-01-02 13:02:00,73956.69
2024-01-02 13:03:00,73941.39
2024-01-02 13:04:00,73960.6
2024-01-02 13:05:00,73949.89
2024-01-02 13:06:00,73960.21
2024-01-02 13:07:00,73974.51
2024-01-02 13:08:00,73992.22
2024-01-02 13:09:00,74008.44
2024-01-02 13:10:00,74024.3
2024-01-02 13:11:00,74039.04
2024-01-02 13:12:00,74052.42
2024-01-02 13:13:00,74040.62
2024-01-02 13:14:00,74028.67
2024-01-02 13:15:00,74009.62
2024-01-02 13:16:00,74022.8
2024-01-02 13:17:00,74037.99
2024-01-02 13:18:00,74023.09
2024-01-02 13:19:00,74007.74
2024-01-02 13:20:00,73989.44
2024-01-02 13:21:00,74007.78
2024-01-02 13:22:00,73992.14
2024-01-02 13:23:00,73977.21
2024-01-02 13:24:00,73989.08
2024-01-02 13:25:00,74001.57
2024-01-02 13:26:00,73984.36
2024-01-02 13:27:00,73969.87
2024-01-02 13:28:00,73982.79
2024-01-02 13:29:00,73969.91
2024-01-02 13:30:00,73980.64
2024-01-02 13:31:00,73966.13
2024-01-02 13:32:00,73949.53
2024-01-02 13:33:00,73929.59
2024-01-02 13:34:00,73946.44
2024-01-02 13:35:00,73961.5
2024-01-02 13:36:00,73945.23
2024-01-02 13:37:00,73934.96
2024-01-02 13:38:00,73946.02
2024-01-02 13:39:00,73934.36
2024-01-02 13:40:00,73951.83
2024-01-02 13:41:00,73935.63
2024-01-02 13:42:00,73947.28
2024-01-02 13:43:00,73933.16
2024-01-02 13:44:00,73947.65
2024-01-02 13:45:00,73959.22
2024-01-02 13:46:00,73942.94
2024-01-02 13:47:00,73955.96
2024-01-02 13:48:00,73968.63
2024-01-02 13:49:00,73953.18
2024-01-02 13:50:00,73973.07
2024-01-02 13:51:00,73985.75
2024-01-02 13:52:00,73966.4
2024-01-02 13:53:00,73983.26
2024-01-02 13:54:00,73993.95
2024-01-02 13:55:00,74009.6
2024-01-02 13:56:00,73990.29
2024-01-02 13:57:00,73977.23
2024-01-02 13:58:00,73957.35
2024-01-02 13:59:00,73969.79
2024-01-02 14:00:00,73988.76
2024-01-02 14:01:00,73977.0
2024-01-02 14:02:00,73993.64
2024-01-02 14:03:00,74006.13
2024-01-02 14:04:00,73995.77
2024-01-02 14:05:00,73976.15
2024-01-02 14:06:00,73965.78
2024-01-02 14:07:00,73952.85
2024-01-02 14:08:00,73964.23
2024-01-02 14:09:00,73982.22
2024-01-02 14:10:00,73967.01
2024-01-02 14:11:00,73978.88
2024-01-02 14:12:00,73966.57
2024-01-02 14:13:00,73982.35
2024-01-02 14:14:00,73970.65
2024-01-02 14:15:00,73954.39
2024-01-02 14:16:00,73973.05
2024-01-02 14:17:00,73959.84
2024-01-02 14:18:00,73940.61
2024-01-02 14:19:00,73951.42
2024-01-02 14:20:00,73937.32
2024-01-02 14:21:00,73954.95
2024-01-02 14:22:00,73965.55
2024-01-02 14:23:00,73946.57
2024-01-02 14:24:00,73960.75
2024-01-02 14:25:00,73975.18
2024-01-02 14:26:00,73960.15
2024-01-02 14:27:00,73977.65
2024-01-02 14:28:00,73996.89
2024-01-02 14:29:00,74014.25
2024-01-02 14:30:00,74030.21
2024-01-02 14:31:00,74043.56
2024-01-02 14:32:00,74061.82
2024-01-02 14:33:00,74049.32
2024-01-02 14:34:00,74031.65
2024-01-02 14:35:00,74048.67
2024-01-02 14:36:00,74059.89
2024-01-02 14:37:00,74045.17
2024-01-02 14:38:00,74059.57
2024-01-02 14:39:00,74039.62
2024-01-02 14:40:00,74049.82
2024-01-02 14:41:00,74068.86
2024-01-02 14:42:00,74052.01
2024-01-02 14:43:00,74037.83
2024-01-02 14:44:00,74023.85
2024-01-02 14:45:00,74012.0
2024-01-02 14:46:00,74028.77
2024-01-02 14:47:00,74041.95
2024-01-02 14:48:00,74031.53
2024-01-02 14:49:00,74047.51
2024-01-02 14:50:00,74066.5
2024-01-02 14:51:00,74054.61
2024-01-02 14:52:00,74035.98
2024-01-02 14:53:00,74046.36
2024-01-02 14:54:00,74056.64
2024-01-02 14:55:00,74040.1
2024-01-02 14:56:00,74025.29
2024-01-02 14:57:00,74036.27
2024-01-02 14:58:00,74022.1
2024-01-02 14:59:00,74034.32
2024-01-02 15:00:00,74045.26
2024-01-02 15:01:00,74058.08
2024-01-02 15:02:00,74077.79
2024-01-02 15:03:00,74095.82
2024-01-02 15:04:00,74109.0
2024-01-02 15:05:00,74095.3
2024-01-02 15:06:00,74085.19
2024-01-02 15:07:00,74095.32
2024-01-02 15:08:00,74077.16
2024-01-02 15:09:00,74057.57
2024-01-02 15:10:00,74074.6
2024-01-02 15:11:00,74061.07
2024-01-02 15:12:00,74047.22
2024-01-02 15:13:00,74030.25
2024-01-02 15:14:00,74042.4
2024-01-02 15:15:00,74028.41
2024-01-02 15:16:00,74016.65
2024-01-02 15:17:00,74031.06
2024-01-02 15:18:00,74046.44
2024-01-02 15:19:00,74034.36
2024-01-02 15:20:00,74019.23
2024-01-02 15:21:00,74029.28
2024-01-02 15:22:00,74018.41
2024-01-02 15:23:00,73999.85
2024-01-02 15:24:00,74011.86
2024-01-02 15:25:00,74029.36
2024-01-02 15:26:00,74010.19
2024-01-02 15:27:00,73992.83
2024-01-02 15:28:00,73976.24
2024-01-02 15:29:00,73987.2
2024-01-02 15:30:00,74000.85
2024-01-03 09:15:00,73960.27
2024-01-03 09:16:00,73974.09
2024-01-03 09:17:00,73962.76
2024-01-03 09:18:00,73945.56
2024-01-03 09:19:00,73958.82
2024-01-03 09:20:00,73946.78
2024-01-03 09:21:00,73927.35
2024-01-03 09:22:00,73942.31
2024-01-03 09:23:00,73955.5
2024-01-03 09:24:00,73973.47
2024-01-03 09:25:00,73991.59
2024-01-03 09:26:00,74006.68
2024-01-03 09:27:00,73990.24
2024-01-03 09:28:00,73975.43
2024-01-03 09:29:00,73964.0
2024-01-03 09:30:00,73975.19
2024-01-03 09:31:00,73991.1
2024-01-03 09:32:00,73979.18
2024-01-03 09:33:00,73995.19
2024-01-03 09:34:00,74009.98
2024-01-03 09:35:00,73990.35
2024-01-03 09:36:00,73979.11
2024-01-03 09:37:00,73991.08
2024-01-03 09:38:00,74007.0
